id,gender,subCategory,baseColour,season,usage
46710,Women,Fragrance,Black,Spring,Casual
49839,Women,Flip Flops,Red,Winter,Casual
25192,Women,Bags,Beige,Winter,Casual
48710,Women,Jewellery,Silver,Summer,Casual
47031,Women,Topwear,Brown,Summer,Ethnic
24680,Women,Belts,Brown,Winter,Casual
30845,Women,Topwear,Red,Summer,Ethnic
51035,Women,Loungewear and Nightwear,Cream,Summer,Casual
48767,Women,Jewellery,White,Summer,Casual
55121,Women,Nails,Peach,Spring,Casual
52381,Women,Loungewear and Nightwear,Yellow,Winter,Casual
7483,Women,Topwear,Black,Summer,Sports
52919,Women,Saree,White,Fall,Ethnic
3536,Women,Topwear,Black,Summer,Casual
23547,Women,Fragrance,Black,Spring,Casual
54581,Women,Topwear,Green,Summer,Ethnic
39204,Women,Shoes,Red,Winter,Casual
49122,Women,Lips,Magenta,Spring,Casual
48348,Women,Bags,Green,Summer,Casual
38832,Women,Dress,White,Summer,Casual
59059,Women,Topwear,Green,Summer,Ethnic
9925,Women,Bags,Purple,Fall,Casual
40406,Women,Topwear,Black,Summer,Casual
3948,Women,Topwear,White,Summer,Casual
12122,Women,Topwear,Navy Blue,Fall,Ethnic
48359,Women,Bags,Gold,Summer,Casual
39604,Women,Shoes,Bronze,Spring,Casual
2894,Women,Shoes,Multi,Winter,Casual
18259,Women,Topwear,Peach,Fall,Ethnic
18717,Women,Topwear,Black,Fall,Casual
54127,Women,Shoes,Black,Winter,Casual
20299,Women,Topwear,Blue,Fall,Casual
21696,Women,Watches,Green,Winter,Casual
34912,Women,Topwear,Green,Summer,Ethnic
50865,Women,Saree,Green,Fall,Ethnic
43253,Women,Topwear,Cream,Summer,Ethnic
50212,Women,Eyewear,Brown,Winter,Casual
42685,Women,Topwear,White,Summer,Ethnic
25660,Women,Watches,Black,Winter,Casual
21991,Women,Bags,Brown,Winter,Casual
54496,Women,Bags,Black,Summer,Casual
20410,Women,Bags,Brown,Winter,Casual
35985,Women,Topwear,Red,Summer,Casual
31789,Women,Topwear,Green,Summer,Casual
39466,Women,Topwear,Pink,Summer,Ethnic
25985,Women,Fragrance,Lavender,Spring,Casual
37077,Women,Bags,Brown,Summer,Casual
45126,Women,Watches,White,Winter,Casual
27856,Women,Topwear,Red,Summer,Casual
47391,Women,Bags,Beige,Fall,Casual
29212,Women,Socks,White,Fall,Sports
19103,Women,Topwear,Beige,Fall,Ethnic
47550,Women,Shoes,Silver,Winter,Casual
22045,Women,Topwear,Green,Fall,Ethnic
16827,Women,Topwear,Magenta,Fall,Casual
46481,Women,Watches,Lavender,Winter,Casual
18877,Women,Topwear,Red,Fall,Casual
21145,Women,Topwear,Black,Fall,Casual
28467,Women,Topwear,Rust,Summer,Casual
41783,Women,Topwear,Purple,Summer,Casual
55184,Women,Nails,Orange,Spring,Casual
44025,Women,Fragrance,Pink,Spring,Casual
52652,Women,Bags,Pink,Summer,Casual
7315,Women,Topwear,White,Summer,Ethnic
18728,Women,Topwear,Grey,Fall,Casual
39481,Women,Topwear,Blue,Summer,Ethnic
20015,Women,Topwear,Olive,Fall,Casual
20275,Women,Shoes,Multi,Winter,Casual
58445,Women,Watches,White,Winter,Casual
51786,Women,Innerwear,Purple,Summer,Casual
54104,Women,Shoes,Brown,Winter,Casual
59979,Women,Dress,Multi,Fall,Casual
33609,Women,Wallets,Black,Summer,Casual
39370,Women,Watches,Silver,Winter,Casual
27667,Women,Bags,Brown,Winter,Casual
47600,Women,Shoes,Brown,Winter,Casual
47363,Women,Bags,Mustard,Summer,Casual
42695,Women,Shoes,Gold,Winter,Casual
13169,Women,Shoes,Black,Winter,Casual
32723,Women,Bags,Maroon,Summer,Casual
8260,Women,Bags,White,Winter,Casual
11480,Women,Topwear,Grey,Fall,Casual
38682,Women,Bags,Black,Summer,Casual
51531,Women,Watches,Steel,Winter,Casual
12139,Women,Topwear,Purple,Fall,Ethnic
48100,Women,Topwear,Rust,Summer,Casual
57600,Women,Free Gifts,Purple,Spring,Casual
30497,Women,Innerwear,Pink,Summer,Casual
59963,Women,Dress,Multi,Fall,Casual
58608,Women,Jewellery,Silver,Winter,Casual
54865,Women,Jewellery,Red,Fall,Casual
12058,Women,Topwear,Brown,Fall,Ethnic
25527,Women,Topwear,Green,Summer,Casual
52653,Women,Bags,Grey,Summer,Casual
4936,Women,Dress,Black,Summer,Casual
3687,Women,Topwear,Black,Summer,Casual
49554,Women,Bags,Black,Summer,Casual
55918,Women,Nails,Red,Spring,Casual
54036,Women,Bags,Charcoal,Summer,Casual
18716,Women,Topwear,Black,Fall,Casual
51735,Women,Eyewear,Brown,Winter,Casual
54858,Women,Jewellery,Red,Fall,Casual
52202,Women,Jewellery,Silver,Fall,Casual
57091,Women,Bottomwear,Black,Summer,Casual
10023,Women,Bottomwear,Grey,Fall,Sports
55395,Women,Eyes,Black,Spring,Casual
25526,Women,Topwear,Red,Summer,Casual
30947,Women,Topwear,Green,Summer,Ethnic
44211,Women,Flip Flops,Brown,Winter,Casual
39023,Women,Watches,Pink,Winter,Casual
31325,Women,Topwear,Purple,Summer,Ethnic
23788,Women,Eyewear,White,Winter,Casual
19290,Women,Watches,White,Winter,Casual
28900,Women,Innerwear,Pink,Summer,Casual
2110,Women,Bottomwear,Tan,Fall,Sports
45911,Women,Watches,Black,Winter,Casual
26344,Women,Watches,White,Winter,Casual
57962,Women,Saree,Multi,Fall,Ethnic
41785,Women,Topwear,Purple,Summer,Casual
57559,Women,Lips,Red,Spring,Casual
26952,Women,Topwear,Green,Summer,Casual
5108,Women,Topwear,Blue,Summer,Casual
46620,Women,Shoes,Brown,Summer,Casual
43207,Women,Watches,Grey,Winter,Casual
11624,Women,Topwear,Grey,Summer,Ethnic
50238,Women,Bags,Pink,Summer,Casual
30880,Women,Topwear,Yellow,Summer,Ethnic
54130,Women,Shoes,Black,Winter,Casual
59528,Women,Jewellery,Silver,Summer,Casual
7676,Women,Socks,Red,Summer,Casual
34933,Women,Topwear,Lavender,Summer,Ethnic
48138,Women,Wallets,Purple,Summer,Casual
44684,Women,Topwear,Multi,Summer,Casual
40642,Women,Topwear,Pink,Summer,Ethnic
58112,Women,Jewellery,Brown,Fall,Casual
10374,Women,Topwear,Green,Fall,Casual
34494,Women,Bottomwear,Black,Summer,Formal
49613,Women,Shoes,Multi,Winter,Casual
30926,Women,Bottomwear,Blue,Summer,Ethnic
20555,Women,Bags,Green,Winter,Casual
45094,Women,Innerwear,White,Summer,Casual
43466,Women,Loungewear and Nightwear,Pink,Summer,Casual
17080,Women,Wallets,Blue,Winter,Casual
48707,Women,Jewellery,Silver,Summer,Casual
56916,Women,Shoes,Beige,Winter,Casual
5909,Women,Shoes,White,Summer,Casual
43634,Women,Dress,Beige,Summer,Casual
48026,Women,Watches,White,Winter,Casual
10408,Women,Topwear,Black,Fall,Casual
49040,Women,Jewellery,Silver,Fall,Casual
15494,Women,Shoes,Maroon,Spring,Casual
33200,Women,Topwear,Off White,Summer,Casual
48484,Women,Dress,Blue,Winter,Casual
57696,Women,Skin,Cream,Spring,Casual
51807,Women,Loungewear and Nightwear,Blue,Summer,Casual
10348,Women,Topwear,Yellow,Fall,Casual
58497,Women,Topwear,Pink,Summer,Casual
35103,Women,Stoles,Yellow,Spring,Casual
27353,Women,Topwear,White,Fall,Casual
53545,Women,Innerwear,Multi,Winter,Casual
47334,Women,Bags,Olive,Fall,Casual
11578,Women,Topwear,Blue,Summer,Ethnic
17439,Women,Watches,White,Winter,Casual
56568,Women,Makeup,Skin,Spring,Casual
53465,Women,Innerwear,Pink,Winter,Casual
52101,Women,Topwear,White,Summer,Ethnic
25977,Women,Fragrance,Orange,Spring,Casual
50418,Women,Watches,Silver,Winter,Casual
55263,Women,Makeup,Grey,Spring,Casual
7695,Women,Bottomwear,Red,Fall,Casual
40598,Women,Topwear,Pink,Summer,Ethnic
24597,Women,Topwear,Charcoal,Fall,Casual
34973,Women,Stoles,Pink,Summer,Ethnic
53068,Women,Bags,Black,Summer,Casual
54899,Women,Topwear,Yellow,Summer,Casual
56091,Women,Lips,Purple,Spring,Casual
8240,Women,Bags,Mustard,Winter,Casual
10052,Women,Bottomwear,Black,Fall,Casual
28774,Women,Topwear,Red,Summer,Ethnic
32939,Women,Shoes,Black,Summer,Casual
53095,Women,Jewellery,Maroon,Winter,Ethnic
48499,Women,Bottomwear,Grey,Winter,Casual
12105,Women,Topwear,White,Fall,Ethnic
12770,Women,Topwear,Green,Fall,Ethnic
47886,Women,Bags,Brown,Summer,Casual
34926,Women,Topwear,Maroon,Summer,Ethnic
14370,Women,Shoes,Black,Winter,Casual
23210,Women,Topwear,Brown,Fall,Ethnic
36990,Women,Bags,Purple,Summer,Casual
28955,Women,Topwear,White,Summer,Ethnic
11307,Women,Bottomwear,Blue,Fall,Casual
3910,Women,Bottomwear,Green,Summer,Casual
37415,Women,Bags,Maroon,Summer,Casual
35313,Women,Jewellery,Silver,Winter,Ethnic
44808,Women,Topwear,Blue,Summer,Casual
53132,Women,Shoes,Grey,Winter,Casual
22255,Women,Shoes,Green,Winter,Casual
19737,Women,Topwear,Charcoal,Summer,Casual
59089,Women,Innerwear,Black,Summer,Casual
59876,Women,Dress,Multi,Fall,Casual
45863,Women,Topwear,Multi,Summer,Ethnic
55805,Women,Loungewear and Nightwear,Pink,Summer,Casual
6986,Women,Topwear,Red,Summer,Casual
20052,Women,Mufflers,Yellow,Fall,Casual
5816,Women,Topwear,Red,Summer,Casual
21538,Women,Bags,Purple,Winter,Casual
23317,Women,Topwear,Brown,Fall,Ethnic
22936,Women,Watches,White,Winter,Casual
34310,Women,Stoles,Black,Summer,Ethnic
53148,Women,Shoes,Grey,Winter,Ethnic
27088,Women,Topwear,Black,Summer,Ethnic
51214,Women,Flip Flops,Pink,Summer,Casual
59263,Women,Watches,Silver,Winter,Casual
10137,Women,Watches,Steel,Winter,Casual
58544,Women,Eyewear,Brown,Winter,Casual
59894,Women,Topwear,Orange,Fall,Casual
28777,Women,Topwear,Blue,Summer,Ethnic
25981,Women,Fragrance,Turquoise Blue,Spring,Casual
20731,Women,Shoes,Blue,Fall,Casual
23227,Women,Topwear,Maroon,Fall,Ethnic
30936,Women,Topwear,Orange,Spring,Ethnic
57298,Women,Shoes,Beige,Winter,Casual
59715,Women,Loungewear and Nightwear,Orange,Summer,Casual
18521,Women,Topwear,Black,Summer,Casual
33959,Women,Bottomwear,Grey,Summer,Casual
48486,Women,Dress,Green,Winter,Casual
16225,Women,Bottomwear,Black,Fall,Ethnic
52153,Women,Topwear,Sea Green,Summer,Casual
20423,Women,Belts,Brown,Winter,Casual
11933,Women,Shoes,Grey,Fall,Sports
27454,Women,Innerwear,Black,Winter,Casual
22057,Women,Topwear,Navy Blue,Fall,Ethnic
57213,Women,Bottomwear,Blue,Fall,Casual
48155,Women,Wallets,Blue,Winter,Casual
56059,Women,Lips,Brown,Spring,Casual
25926,Women,Topwear,Red,Summer,Casual
44668,Women,Topwear,Pink,Summer,Casual
24356,Women,Topwear,Pink,Fall,Ethnic
57411,Women,Innerwear,Black,Winter,Casual
55357,Women,Nails,Copper,Spring,Casual
49813,Women,Flip Flops,Purple,Winter,Casual
58512,Women,Topwear,Cream,Summer,Casual
43701,Women,Topwear,Maroon,Summer,Casual
15094,Women,Topwear,Orange,Fall,Ethnic
13350,Women,Bottomwear,Blue,Fall,Casual
34434,Women,Topwear,Blue,Summer,Casual
28696,Women,Topwear,Rust,Summer,Ethnic
45999,Women,Saree,Green,Summer,Ethnic
53392,Women,Topwear,Cream,Summer,Ethnic
7204,Women,Topwear,Purple,Fall,Casual
51008,Women,Innerwear,Purple,Summer,Casual
4531,Women,Shoes,Black,Summer,Sports
4843,Women,Topwear,Black,Summer,Sports
44807,Women,Topwear,White,Summer,Casual
45901,Women,Watches,Black,Winter,Casual
41797,Women,Topwear,Pink,Summer,Casual
54878,Women,Jewellery,White,Fall,Casual
38172,Women,Eyewear,Purple,Winter,Casual
35306,Women,Jewellery,Gold,Winter,Ethnic
13015,Women,Shoes,Maroon,Fall,Casual
17022,Women,Shoes,Black,Fall,Casual
13036,Women,Shoes,Beige,Winter,Casual
54506,Women,Bags,Pink,Summer,Casual
33716,Women,Bags,Black,Winter,Casual
9116,Women,Shoes,White,Fall,Sports
20095,Women,Topwear,White,Fall,Ethnic
46210,Women,Jewellery,Beige,Fall,Ethnic
47396,Women,Bags,Blue,Summer,Casual
36989,Women,Bags,Maroon,Summer,Casual
15033,Women,Topwear,Grey,Fall,Casual
54567,Women,Topwear,Maroon,Summer,Ethnic
45200,Women,Watches,White,Winter,Casual
57186,Women,Topwear,Pink,Summer,Casual
35471,Women,Shoes,Blue,Winter,Casual
34872,Women,Bags,Blue,Summer,Casual
32214,Women,Topwear,Black,Summer,Ethnic
11438,Women,Topwear,Black,Fall,Casual
45288,Women,Watches,Black,Winter,Casual
57893,Women,Bottomwear,Cream,Fall,Casual
43467,Women,Loungewear and Nightwear,Blue,Summer,Casual
24788,Women,Belts,Black,Winter,Casual
53655,Women,Bags,Peach,Summer,Casual
40584,Women,Topwear,Yellow,Summer,Ethnic
6873,Women,Dress,Black,Summer,Casual
36264,Women,Loungewear and Nightwear,Pink,Summer,Casual
10252,Women,Bags,Brown,Winter,Casual
57061,Women,Dress,Black,Summer,Casual
26986,Women,Bottomwear,Purple,Summer,Casual
25609,Women,Watches,Black,Winter,Casual
56905,Women,Shoes,Black,Winter,Casual
24170,Women,Topwear,Blue,Summer,Ethnic
39161,Women,Topwear,Black,Winter,Ethnic
12140,Women,Topwear,Red,Fall,Ethnic
48128,Women,Wallets,Pink,Winter,Casual
24522,Women,Topwear,Black,Fall,Ethnic
57651,Women,Nails,Brown,Spring,Casual
27675,Women,Bags,Brown,Winter,Casual
56464,Women,Nails,Pink,Spring,Casual
33386,Women,Bags,Purple,Summer,Casual
58176,Women,Bags,Green,Fall,Casual
44204,Women,Flip Flops,Blue,Winter,Casual
41841,Women,Shoes,Silver,Summer,Sports
43672,Women,Dress,Peach,Summer,Casual
7429,Women,Topwear,Pink,Summer,Casual
27145,Women,Innerwear,White,Summer,Casual
22268,Women,Shoes,Black,Winter,Casual
59644,Women,Saree,Cream,Fall,Ethnic
57210,Women,Bottomwear,Blue,Fall,Casual
56642,Women,Topwear,Black,Summer,Casual
25211,Women,Bags,Magenta,Winter,Casual
11358,Women,Topwear,Purple,Fall,Casual
25276,Women,Bags,Red,Summer,Casual
50037,Women,Innerwear,White,Winter,Casual
56616,Women,Makeup,Peach,Spring,Casual
22034,Women,Topwear,Blue,Fall,Ethnic
53150,Women,Shoes,Green,Winter,Casual
20464,Women,Wallets,Purple,Winter,Casual
19038,Women,Shoes,Beige,Winter,Casual
10728,Women,Bags,Brown,Winter,Casual
2245,Women,Topwear,White,Fall,Sports
26932,Women,Topwear,Off White,Summer,Casual
47637,Women,Shoes,Yellow,Spring,Casual
55997,Women,Lips,Purple,Spring,Casual
24923,Women,Topwear,Pink,Summer,Casual
48570,Women,Jewellery,Black,Summer,Casual
23333,Women,Topwear,Maroon,Fall,Ethnic
52990,Women,Saree,Multi,Fall,Ethnic
41679,Women,Shoes,Grey,Winter,Casual
43677,Women,Dress,Navy Blue,Summer,Casual
54033,Women,Bags,Teal,Summer,Casual
21644,Women,Innerwear,White,Fall,Casual
50992,Women,Loungewear and Nightwear,Beige,Summer,Casual
30709,Women,Bags,Red,Summer,Ethnic
47369,Women,Bags,Grey,Summer,Casual
54306,Women,Innerwear,Grey Melange,Summer,Casual
14417,Women,Shoes,Black,Summer,Casual
33854,Women,Shoes,White,Summer,Casual
56315,Women,Watches,Black,Winter,Casual
30954,Women,Topwear,Beige,Summer,Casual
5072,Women,Watches,Black,Winter,Casual
52191,Women,Jewellery,Silver,Fall,Casual
44131,Women,Fragrance,Beige,Spring,Party
28646,Women,Topwear,Grey,Summer,Sports
25625,Women,Watches,White,Winter,Casual
27905,Women,Bottomwear,Black,Summer,Casual
43523,Women,Bottomwear,Beige,Winter,Casual
34561,Women,Bags,Red,Summer,Casual
17679,Women,Shoes,Pink,Winter,Casual
46984,Women,Bags,Black,Summer,Casual
53134,Women,Shoes,Brown,Winter,Casual
6039,Women,Topwear,White,Summer,Casual
10594,Women,Watches,Pink,Winter,Casual
56425,Women,Eyes,Purple,Spring,Casual
18923,Women,Topwear,Red,Fall,Casual
53107,Women,Jewellery,Silver,Winter,Casual
39235,Women,Dress,Brown,Summer,Casual
54384,Women,Bags,Olive,Fall,Casual
55561,Women,Skin Care,White,Spring,Casual
17059,Women,Belts,White,Winter,Casual
16534,Women,Topwear,Pink,Fall,Casual
25218,Women,Bags,Pink,Winter,Casual
27680,Women,Bags,Turquoise Blue,Winter,Casual
39598,Women,Shoes,Black,Summer,Casual
24918,Women,Topwear,Black,Summer,Casual
14856,Women,Wallets,Beige,Summer,Casual
32400,Women,Topwear,Pink,Summer,Casual
43921,Women,Topwear,Peach,Summer,Casual
57643,Women,Nails,Pink,Spring,Casual
58045,Women,Jewellery,Gold,Fall,Casual
42223,Women,Topwear,Blue,Summer,Casual
40589,Women,Topwear,White,Summer,Ethnic
55467,Women,Lips,Brown,Spring,Casual
17849,Women,Topwear,Grey,Fall,Casual
43080,Women,Topwear,Green,Summer,Sports
55965,Women,Lips,Magenta,Summer,Casual
33723,Women,Bags,Multi,Summer,Casual
53732,Women,Shoes,Green,Winter,Casual
3487,Women,Shoes,Black,Fall,Casual
43731,Women,Jewellery,Gold,Summer,Ethnic
7717,Women,Shoes,White,Fall,Casual
57655,Women,Nails,Brown,Spring,Casual
42842,Women,Bags,Brown,Summer,Casual
42548,Women,Topwear,Blue,Summer,Ethnic
59557,Women,Jewellery,Gold,Summer,Casual
27470,Women,Innerwear,Skin,Summer,Casual
25919,Women,Topwear,Magenta,Summer,Casual
57306,Women,Shoes,White,Winter,Casual
49034,Women,Jewellery,Silver,Summer,Casual
51573,Women,Watches,Silver,Winter,Casual
7501,Women,Topwear,Purple,Summer,Sports
35703,Women,Flip Flops,Red,Summer,Casual
16939,Women,Eyewear,Brown,Winter,Casual
21292,Women,Eyewear,Metallic,Winter,Casual
21647,Women,Innerwear,White,Summer,Casual
45816,Women,Shoes,Pink,Summer,Casual
47069,Women,Bottomwear,Navy Blue,Fall,Ethnic
7484,Women,Topwear,Pink,Summer,Sports
51609,Women,Bottomwear,Cream,Fall,Casual
57794,Women,Skin Care,Maroon,Spring,Casual
58654,Women,Topwear,Red,Summer,Ethnic
55565,Women,Fragrance,Red,Spring,Casual
25705,Women,Topwear,Grey,Summer,Casual
23921,Women,Shoes,Grey,Fall,Casual
33470,Women,Belts,Silver,Summer,Casual
51626,Women,Watches,White,Winter,Casual
55247,Women,Makeup,Skin,Spring,Casual
57710,Women,Lips,Brown,Spring,Casual
18959,Women,Topwear,Blue,Fall,Casual
6871,Women,Topwear,Multi,Summer,Casual
31901,Women,Innerwear,Pink,Summer,Casual
38680,Women,Wallets,Blue,Winter,Casual
56326,Women,Watches,Steel,Winter,Casual
27020,Women,Bottomwear,Navy Blue,Summer,Casual
23329,Women,Topwear,Brown,Fall,Ethnic
57972,Women,Saree,Multi,Fall,Ethnic
59666,Women,Saree,Multi,Fall,Ethnic
9929,Women,Topwear,White,Summer,Casual
57189,Women,Topwear,Pink,Summer,Casual
22544,Women,Shoes,Orange,Winter,Casual
24084,Women,Shoes,Bronze,Winter,Casual
58259,Women,Bags,Olive,Fall,Casual
11139,Women,Scarves,Purple,Fall,Casual
3840,Women,Shoes,Black,Summer,Casual
30505,Women,Innerwear,White,Summer,Casual
34292,Women,Topwear,Multi,Summer,Ethnic
36815,Women,Topwear,Green,Summer,Ethnic
34980,Women,Stoles,Black,Summer,Casual
43641,Women,Topwear,Black,Summer,Casual
7413,Women,Topwear,Pink,Summer,Ethnic
12531,Women,Topwear,Pink,Fall,Casual
22261,Women,Shoes,Multi,Winter,Casual
7606,Women,Shoes,Purple,Summer,Sports
47678,Women,Topwear,Black,Summer,Casual
59733,Women,Innerwear,Pink,Summer,Casual
46954,Women,Fragrance,Black,Spring,Casual
36812,Women,Fragrance,Blue,Spring,Casual
11616,Women,Topwear,Green,Summer,Ethnic
10717,Women,Topwear,Purple,Fall,Sports
52142,Women,Topwear,Blue,Summer,Casual
8991,Women,Shoes,Black,Fall,Casual
33196,Women,Topwear,Purple,Summer,Casual
39888,Women,Shoes,White,Summer,Sports
30956,Women,Topwear,Mustard,Summer,Ethnic
7142,Women,Topwear,Purple,Fall,Casual
27908,Women,Bottomwear,Black,Summer,Casual
55425,Women,Lips,Pink,Spring,Casual
5172,Women,Topwear,Orange,Summer,Casual
45377,Women,Shoes,Red,Summer,Casual
31913,Women,Bags,Pink,Summer,Casual
1570,Women,Topwear,Black,Fall,Sports
26956,Women,Topwear,Black,Summer,Casual
47297,Women,Bags,Beige,Summer,Casual
11498,Women,Shoes,White,Winter,Casual
54114,Women,Shoes,Gold,Winter,Casual
10105,Women,Watches,Steel,Winter,Casual
6593,Women,Topwear,White,Summer,Casual
55990,Women,Lips,Maroon,Summer,Casual
25257,Women,Bags,Tan,Summer,Casual
53428,Women,Topwear,Beige,Fall,Ethnic
50965,Women,Innerwear,Lavender,Summer,Casual
11516,Women,Shoes,Black,Winter,Casual
49551,Women,Bags,Beige,Summer,Casual
56047,Women,Lips,Purple,Spring,Casual
47295,Women,Bags,Purple,Summer,Casual
21963,Women,Bags,Beige,Winter,Casual
28832,Women,Innerwear,White,Summer,Casual
54412,Women,Wallets,Bronze,Summer,Casual
49547,Women,Bags,Black,Summer,Casual
25399,Women,Bags,Black,Summer,Casual
47309,Women,Bags,Green,Winter,Casual
59783,Women,Jewellery,Gold,Winter,Casual
57153,Women,Topwear,Peach,Summer,Casual
57583,Women,Lips,Maroon,Spring,Casual
21914,Women,Apparel Set,Off White,Fall,Ethnic
56524,Women,Lips,Purple,Spring,Casual
58815,Women,Shoes,Black,Fall,Casual
48805,Women,Jewellery,Silver,Summer,Casual
52397,Women,Loungewear and Nightwear,Pink,Winter,Casual
50975,Women,Innerwear,Black,Summer,Casual
50331,Women,Topwear,White,Summer,Ethnic
33215,Women,Topwear,Off White,Summer,Casual
16959,Women,Eyewear,Brown,Winter,Casual
37204,Women,Dress,Teal,Summer,Casual
54161,Women,Jewellery,Gold,Fall,Casual
56089,Women,Lips,Pink,Spring,Casual
25636,Women,Watches,Black,Winter,Casual
1951,Women,Shoes,Purple,Fall,Sports
3468,Women,Socks,Purple,Fall,Sports
20419,Women,Bags,Blue,Winter,Casual
46729,Women,Fragrance,White,Spring,Casual
48588,Women,Jewellery,Silver,Summer,Casual
58644,Women,Topwear,Red,Summer,Ethnic
58006,Women,Topwear,Red,Fall,Casual
17800,Women,Topwear,Green,Fall,Casual
59050,Women,Shoes,Red,Winter,Casual
30945,Women,Topwear,Purple,Summer,Ethnic
35786,Women,Shoes,Blue,Summer,Casual
30821,Women,Bottomwear,Beige,Summer,Ethnic
41702,Women,Shoes,Brown,Winter,Casual
45788,Women,Shoes,Brown,Summer,Casual
45757,Women,Topwear,Red,Summer,Ethnic
39721,Women,Topwear,Grey,Summer,Casual
13674,Women,Shoes,Black,Fall,Casual
6236,Women,Topwear,Orange,Summer,Casual
54132,Women,Shoes,Black,Winter,Casual
26949,Women,Topwear,Orange,Summer,Casual
25189,Women,Bags,Beige,Winter,Casual
4776,Women,Topwear,White,Summer,Sports
20944,Women,Flip Flops,Red,Fall,Casual
29913,Women,Watches,Black,Winter,Casual
56214,Women,Jewellery,Gold,Winter,Casual
42248,Women,Topwear,Pink,Summer,Casual
48755,Women,Jewellery,Silver,Summer,Casual
56808,Women,Topwear,Lavender,Summer,Ethnic
9830,Women,Topwear,Navy Blue,Fall,Casual
12121,Women,Topwear,Green,Fall,Ethnic
7184,Women,Topwear,White,Fall,Casual
17926,Women,Bottomwear,Grey,Fall,Casual
51088,Women,Free Gifts,White,Summer,Ethnic
33481,Women,Belts,Purple,Summer,Casual
54681,Women,Topwear,Navy Blue,Fall,Ethnic
59261,Women,Watches,Gold,Winter,Casual
28719,Women,Topwear,White,Summer,Ethnic
24738,Women,Bags,Beige,Winter,Casual
36934,Women,Fragrance,Gold,Spring,Casual
51461,Women,Topwear,Grey,Summer,Casual
46723,Women,Fragrance,Black,Spring,Casual
8965,Women,Shoes,White,Fall,Sports
49646,Women,Dress,Navy Blue,Summer,Casual
56024,Women,Lips,Brown,Spring,Casual
46724,Women,Fragrance,Blue,Spring,Casual
34294,Women,Topwear,White,Summer,Ethnic
25941,Women,Scarves,Yellow,Summer,Casual
51898,Women,Wallets,Lavender,Summer,Casual
39611,Women,Shoes,Black,Winter,Casual
55424,Women,Lips,Pink,Spring,Casual
